"property_id","price"
"d56159653f5d2abc5ed5acd7",1036575808.28959
"45550aa81c0151f1fd9fd8fe",961363380.087731
"735deef3382aa15930482f3e",705277177.555957
"0dd49fa8bb7be52b851c6dc9",1008724071.2788
"7d3220a91e78f8bc2924d1cd",864253210.236943
"d3054072b2175deec2c1f8dc",521378092.047962
"b7574b06d593fca4eac59815",507298420.736788
"79e822115c5c1a4531366001",592015527.831061
"d3ed5316a463d38c1bd321d0",1037384510.88827
"2f1880c9b8f7ac2715e1236d",751898875.354627
"dcca1c7f109175760ff531c6",803578394.921219
"dfc4f3facf91bbd93ee0fa4d",460481998.481494
"30e134a6cbe61d7954d0f56b",447342452.368052
"385fee7bd9ad7722d45dd034",512241838.706313
"87199c236bf22903d1aafdd0",521550420.060679
"19e19ad0cd6b5e84d8aa970e",467822283.88069
"907f968e78d748fde69dd44f",608410970.411436
"be094e5db0f784e3aa013aae",535483858.466628
"7ab96f83915bc84f8c03c1bd",519437045.847015
"07f4aa9b9ff5b0b05d31e6c0",1030351023.16941
"e9be8cd37abed8ab510ba1f5",1086660268.00391
"5f6ad58df27b562db077b5ce",796514838.832758
"ee96d947484aaace40f9b77f",1021287528.53399
"15c4aef8401208054697b81e",858038336.712413
"22d6cb11333f2839b8112b89",1225116915.28841
"288c09c33907dadbae495c11",1124652498.69211
"f71d2bca0c5fe2720a1544c4",522938402.784656
"451744cf3ce55a98db8a3562",725019904.043883
"fba9ae05a6a8a9e0c6268a9f",534115407.72287
"1338e58f7dcebf5a1ea59388",548757051.161741
"a817e8da0ada143ac87277ee",476542694.243637
"46d8bb3e9a0ca584d3c7a317",666596673.829381
"b2506aa9463aebf01e1e00ca",510256750.750428
"7ec025b9b6e6f33bf65af41b",416643612.313105
"2ff531e27672ecd2362eed55",751214276.259119
"9b3cf0d1b91b9c6a2a887647",560831891.788684
"7db5291ce4602d9b2b266872",477677318.675643
"65d5918e826c33bb950fc008",589352706.897987
"395c34e4b8f52cbdb0522459",772049546.276591
"855f4b67d2bd6d18fd03d8e7",658608269.10866
"9ff06409b37e5b5dece4604a",656306366.745983
"0508cd7bd2c77ebb6fea1e56",567305058.335712
"b45fff2e718e54772d46a3fd",621618859.909366
"cf4d2297b73dbc357d21e31b",663735218.687941
"0ada7044c5b29925abc90879",623766039.760117
"6305f02255274ab5fb6bd39c",855318712.949184
"d9a94194ae1350512beff3e6",677451600.70846
"e3896296cb80d50d9ad3f903",897799770.416168
"6514f355887c64136edb5595",964503133.349544
"f03400cc18e12903b3ffbe5a",1091988294.53555
"4e134600155a64783b3f8c3e",832347665.372733
"d63ebc63c82fbf66d8b6ffd3",873984758.462379
"1bd64811bd59706844230198",1039860439.36743
"a83921284639eedd4a511cb6",783629355.294231
"a2f3f7a1cd573e2a33f52e2d",903737396.043103
"47344a66471fa51f61c64652",849439945.202925
"78fd849c9429091347d7e5c9",908492117.04367
"c3daf2abea55af99c9579319",731077182.00997
"52864916eb1984abca41ec66",989538319.163075
"c62494a9d7aede44f2f84023",1130638439.1695
"a2b576643f7a032371587e5e",1215702382.20681
"e53bc68f0e97ccead24f3e56",500877182.307692
"fd82c710aad91bc90af490fe",671831680.939765
"d436abc2ee37ba3dd561e940",1026397768.93495
"216a598114a403676011cb51",694430557.667729
"ea230d5eccd2b687888173bb",1086930241.44432
"18bd0dd7580f2a7cb19a90b9",479656463.099696
"b143c8ca6d334f6a73c3f2a0",495371578.213712
"ab388cb4fa511968783bafee",529277549.028895
"6a4f08cd04d558a56af732d9",633393051.145007
"7216c895aa047c4f405c4941",804695893.925724
"a493488dcd906dc74cf8a604",878743091.688174
"7844b0b2bc65dced90a355c6",743471089.404255
"c1976383069b6b82ab29d092",665010252.168807
"e5cfd99e2308b7b73581dbdc",493232606.156235
"c18c2ea88f4ac53970b53d2c",558381587.185562
"842c9f0e4edf1e5a672ce15e",916536080.790445
"7dd1e46dcbddc6bf5ef694de",605861594.885321
"6cc4f32b39180bd1ec7e117b",685512634.434946
"79e643789a85dc4ffad49a25",961919200.90592
"b3402a9173d289d6db78e09d",1096080999.06
"a446507813234e358db8b573",796217932.042288
"c8ef57ddfb35061d1876f94e",803694945.587109
"360be0df2c003005e3db080e",1024967793.13238
"9ab245a4c91877cb7a8661ce",953614805.169011
"a57a34c7486e7a40e8deb316",820312377.305837
"ceba7d0f56f6cb03538962fb",782472034.862867
"d5475993f9db58c3e4baf7a3",934776988.45824
"d37a1dda09e30da13ff5bfc3",768801287.78282
"68a8b8d077a8232723bf37e9",796514838.832758
"e1eea7716ca6490b7640717a",770841612.275109
"4ae6d75b10848d259ecba576",794692624.532564
"17afbce5c0b56732abbea936",910967897.660305
"84a2673eccd3cf3bd7fd3eb0",989538319.163075
"f2f4e6cbafe527b155707f01",1183885457.3487
"de2e3a592cda5b76c9573c5c",1039982267.76676
"fac651cf404a58f24dc7d286",1121134815.88022
"e6f312a0877af26b69855a3d",1132968930.92725
"333a643c623a9bc75f3a40f2",1135011855.41384
"64593641e470908ef23b46cb",1189781447.71401
"ce9f2f0071be658ae75ca6f9",1254538129.02029
"9ab385e399a4673732b6a799",938956353.483505
"3429c774b736cefc051e2c55",615118611.699742
"a51ad0372758b2bbfe73f8fd",554077647.904098
"8c801a266256e3fbabe7e3d2",899670186.561988
"ca2f81b8fb6fda20aefb0ccb",822610217.507561
"3c1b1f86087f9b99380e387c",855823780.478605
"b0cad5d612954b8cab18101c",886384225.486045
"7eb991f4c69215377e4dac8f",969189512.651139
"0d130b8bea4321300396fa34",1169336388.58194
"8dfa059401e1dca80ae65ae1",876546610.748856
"3e3f264cd0ac7a65ed2349a2",831259689.495671
"112dce80bf512f3f24391d23",570605108.636131
"ff25ded6333278149f8fb68f",807930936.653745
"d555b82c192794e87e9d536f",849622629.699689
"a787382d96ef9fce8f27bc70",1133764432.60087
"8c3aa295f7bcfd9a43eb2037",979066073.106522
"13ac95652fb3cf6c43dafc66",532365310.043725
"42fc6a80b882c32f6264ac10",471264464.244051
"1e9c53e09220d689a0210ab9",455564549.573267
"3348706086aa3db5c92259c3",477672445.978199
"66d402a9b7d05f29282ddb00",569535892.418162
"cf88be51d6f31c10e5868ff7",552063624.916135
"30b3f38716be209a894b0942",468331779.811076
"0a5908a92d0ba3e36f54b1f3",452025424.960484
"dd206b6ea2d7f6555109ea39",492436524.408348
"c641febd8bc2ece3e4d2d8b6",589688003.854546
"c11fdc02a288af0572a2bca1",966207072.384444
"35dc60a65969b264ab283d6d",586920191.332975
"d9cb0f637cd4feaaaf8a21c0",742626535.632918
"7e8dfae9a5f1faf8afa706f7",457358943.053372
"a280fe7610c254b935c9dcfc",562038666.879748
"85524880fdc4e4daf90e96fd",577724659.017574
"f361109d06f6609c16724b39",589352706.897987
"3f6b2f0c0876c21755369cb6",855318712.949184
"de26819064a290ce78d8fcc1",623080981.739318
"91be1260a84ab7fa3521c495",938844511.280904
"18c8dc4549d38c918af2972e",953087006.386902
"782b0fb8641849c2c34291e6",549521889.764578
"54933f8b33a4fd6f031ed5be",784041906.453213
"953176c9a901b4f61c030432",688735377.147186
"357e2add3d68167a4f3ce15e",955292591.658455
"90332d50e91925eb9b614bef",852238136.91312
"11723d1d472bf1a3fdd8b72c",1237491196.64001
"01f8b6799e2910f7769db175",925515458.715371
"a0d5001f7dd42d7f0c91d2a9",626887200.092779
"d4439c35bcb88e1490916c67",637932748.93308
"4a73dad0ff8a5262e8b07c4b",1056530776.24527
"3dd8085a65f24b497ea59557",1125316124.29421
"39ef085809bc80e32e7b6af6",1229087357.63691
"b98ee16e8fd7d1c75a9da13c",1193003515.5259
"16deb26bf740fa61e258f545",1087263375.9047
"732a3bd457d7798e1fd892f6",918133918.820378
"1376058cb128a1c7729cd2e9",1002911523.66884
"cac7e7c3e13af91bdc7107e8",1092785745.39908
"9f3dfa6e1422f6aeac527c61",733538205.401094
"4dd3d1288ccb66ee4fb9c097",1129914999.23948
"15fb97d6a43731d61e95d004",995295607.514022
"dac29573163315edf99e0e7a",825513834.98132
"b93f2864087d41c3c92d43c3",955845160.622051
"cd4656aed92f5c0a0b6b7c0c",953699740.267817
"556210496090b42ac10cf1b8",1215702382.20681
"762979729fb21e56a32ed14e",1215702382.20681
"ea935b76abe664d5e2c4736f",589352706.897987
"40e9ef1e7c6749b7a8d04ea9",592132377.499909
"058265732a484ac8d5497f5c",635570275.929636
"6f52ea8340cdd283f9a79720",721020880.586559
"cafe7c1ee67458e05c84d5fb",855318712.949184
"3f45ed2f08a2b03b738fbb5e",592533361.411698
"f203b18854b75c4564d7a17d",848934348.86864
"d5333f639d11bc3ab073ed72",622929269.254642
"c14f644116669a160446a945",549559735.052658
"de585856ff546e00a5a4672e",467903321.277905
"7a80663cae7c191b5d025fa0",694779279.919694
"71f80198e68fbba902650b1a",506215746.89595
"f3523e0626df8cea803ead0f",467011385.705507
"619abd5f978b1573761be86d",498770470.495707
"17a2323b855e93533a9f09f2",579663649.71405
"38e8630f2c05ea38e2257c21",609515386.904698
"1e3798d739f85ee0e5a314ca",655256047.597135
"46d0544f411bbfb6b452858c",628358456.398976
"605e7a71eecb13b23ffca0c1",491874032.690571
"7515b37b7ae7c62f3dafbe7d",629263366.36353
"28be121ada9c9303be802474",664724297.241156
"331d54f8a1bd3dabce73d6d9",900835892.342851
"22d167639ccaace593dffa31",769315387.393406
"36cd68fc3ffab79fcaa340ab",526237762.940046
"db924733e88c361cdfab874a",717251420.416317
"64eea2e9a13a8edfe8ac7027",867513504.359945
"97fe6eeed892111bfa20255b",952134867.11964
