"property_id","price"
"d56159653f5d2abc5ed5acd7",1035379648
"45550aa81c0151f1fd9fd8fe",764974912
"735deef3382aa15930482f3e",697208000
"0dd49fa8bb7be52b851c6dc9",1131214848
"7d3220a91e78f8bc2924d1cd",863425664
"d3054072b2175deec2c1f8dc",488275104
"b7574b06d593fca4eac59815",485117120
"79e822115c5c1a4531366001",574089856
"d3ed5316a463d38c1bd321d0",1219232000
"2f1880c9b8f7ac2715e1236d",925077568
"dcca1c7f109175760ff531c6",797035328
"dfc4f3facf91bbd93ee0fa4d",603892736
"30e134a6cbe61d7954d0f56b",614683584
"385fee7bd9ad7722d45dd034",710992320
"87199c236bf22903d1aafdd0",760223872
"19e19ad0cd6b5e84d8aa970e",504815104
"907f968e78d748fde69dd44f",693418048
"be094e5db0f784e3aa013aae",591972672
"7ab96f83915bc84f8c03c1bd",513484544
"07f4aa9b9ff5b0b05d31e6c0",1322664960
"e9be8cd37abed8ab510ba1f5",1249382784
"5f6ad58df27b562db077b5ce",746143360
"ee96d947484aaace40f9b77f",1236687104
"15c4aef8401208054697b81e",866555392
"22d6cb11333f2839b8112b89",1469143424
"288c09c33907dadbae495c11",1355889920
"f71d2bca0c5fe2720a1544c4",860215168
"451744cf3ce55a98db8a3562",829834368
"fba9ae05a6a8a9e0c6268a9f",625263424
"1338e58f7dcebf5a1ea59388",884735680
"a817e8da0ada143ac87277ee",710054656
"46d8bb3e9a0ca584d3c7a317",687311104
"b2506aa9463aebf01e1e00ca",457834464
"7ec025b9b6e6f33bf65af41b",461939872
"2ff531e27672ecd2362eed55",995133376
"9b3cf0d1b91b9c6a2a887647",610651008
"7db5291ce4602d9b2b266872",560565056
"65d5918e826c33bb950fc008",613152256
"395c34e4b8f52cbdb0522459",826510592
"855f4b67d2bd6d18fd03d8e7",741844608
"9ff06409b37e5b5dece4604a",698903872
"0508cd7bd2c77ebb6fea1e56",535245664
"b45fff2e718e54772d46a3fd",625991104
"cf4d2297b73dbc357d21e31b",589015872
"0ada7044c5b29925abc90879",636516288
"6305f02255274ab5fb6bd39c",789168512
"d9a94194ae1350512beff3e6",871238208
"e3896296cb80d50d9ad3f903",1011656768
"6514f355887c64136edb5595",982587648
"f03400cc18e12903b3ffbe5a",1088223872
"4e134600155a64783b3f8c3e",996179392
"d63ebc63c82fbf66d8b6ffd3",922464256
"1bd64811bd59706844230198",1231242496
"a83921284639eedd4a511cb6",914476608
"a2f3f7a1cd573e2a33f52e2d",837471808
"47344a66471fa51f61c64652",865378880
"78fd849c9429091347d7e5c9",816547200
"c3daf2abea55af99c9579319",729790720
"52864916eb1984abca41ec66",1008265600
"c62494a9d7aede44f2f84023",1169348224
"a2b576643f7a032371587e5e",1381681152
"e53bc68f0e97ccead24f3e56",519046208
"fd82c710aad91bc90af490fe",620178112
"d436abc2ee37ba3dd561e940",1119991552
"216a598114a403676011cb51",878584512
"ea230d5eccd2b687888173bb",961629120
"18bd0dd7580f2a7cb19a90b9",865799808
"b143c8ca6d334f6a73c3f2a0",633924928
"ab388cb4fa511968783bafee",495232512
"6a4f08cd04d558a56af732d9",579631552
"7216c895aa047c4f405c4941",712659200
"a493488dcd906dc74cf8a604",982900288
"7844b0b2bc65dced90a355c6",675669568
"c1976383069b6b82ab29d092",971937600
"e5cfd99e2308b7b73581dbdc",466138464
"c18c2ea88f4ac53970b53d2c",670290752
"842c9f0e4edf1e5a672ce15e",949292800
"7dd1e46dcbddc6bf5ef694de",904834496
"6cc4f32b39180bd1ec7e117b",606840064
"79e643789a85dc4ffad49a25",924680576
"b3402a9173d289d6db78e09d",1429672448
"a446507813234e358db8b573",763802368
"c8ef57ddfb35061d1876f94e",932942400
"360be0df2c003005e3db080e",1109106816
"9ab245a4c91877cb7a8661ce",1045086528
"a57a34c7486e7a40e8deb316",1010831680
"ceba7d0f56f6cb03538962fb",758337920
"d5475993f9db58c3e4baf7a3",908611328
"d37a1dda09e30da13ff5bfc3",755711360
"68a8b8d077a8232723bf37e9",746143360
"e1eea7716ca6490b7640717a",763314048
"4ae6d75b10848d259ecba576",874639680
"17afbce5c0b56732abbea936",785198208
"84a2673eccd3cf3bd7fd3eb0",1008265600
"f2f4e6cbafe527b155707f01",1420084352
"de2e3a592cda5b76c9573c5c",1029667776
"fac651cf404a58f24dc7d286",1378003328
"e6f312a0877af26b69855a3d",1323914496
"333a643c623a9bc75f3a40f2",1360194304
"64593641e470908ef23b46cb",1202535168
"ce9f2f0071be658ae75ca6f9",1415376000
"9ab385e399a4673732b6a799",873556288
"3429c774b736cefc051e2c55",614155264
"a51ad0372758b2bbfe73f8fd",731036288
"8c801a266256e3fbabe7e3d2",767032640
"ca2f81b8fb6fda20aefb0ccb",836389696
"3c1b1f86087f9b99380e387c",869844032
"b0cad5d612954b8cab18101c",1030277120
"7eb991f4c69215377e4dac8f",1040396992
"0d130b8bea4321300396fa34",1166368640
"8dfa059401e1dca80ae65ae1",945069632
"3e3f264cd0ac7a65ed2349a2",1046571840
"112dce80bf512f3f24391d23",696365312
"ff25ded6333278149f8fb68f",753886720
"d555b82c192794e87e9d536f",745531136
"a787382d96ef9fce8f27bc70",1254144128
"8c3aa295f7bcfd9a43eb2037",1092762752
"13ac95652fb3cf6c43dafc66",640130624
"42fc6a80b882c32f6264ac10",736338496
"1e9c53e09220d689a0210ab9",552278208
"3348706086aa3db5c92259c3",435588544
"66d402a9b7d05f29282ddb00",791981248
"cf88be51d6f31c10e5868ff7",471869312
"30b3f38716be209a894b0942",402820640
